OBJECTID,latitude,longitude,scientific,common_nam,date_time,last_mod,geom_WKT
2133,-17.248,140.9066,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (140.9066 -17.2479999999999)
2134,-12.1156,143.1197,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (143.1197 -12.1156)
2135,-21.8408,149.8052,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.8052 -21.8407999999999)
2136,-22.2647,150.1494,Lepidochelys olivacea,Olive Ridley,1/01/1970,12/01/2021,POINT (150.1494 -22.2646999999999)
2137,-21.9594,149.6523,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.6523 -21.9594)
2138,-11.85,143.3,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (143.3 -11.85)
2139,-20.7001,149.198,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.198 -20.7001)
2140,-10.7153,142.4083,Lepidochelys olivacea,Olive Ridley,1/01/2005,12/01/2021,POINT (142.4083 -10.7153)
2141,-23.433,151.9167,Lepidochelys olivacea,Olive Ridley,1/01/1998,12/01/2021,POINT (151.9167 -23.4329999999999)
2142,-22.154,149.5557,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.5557 -22.1539999999999)
2143,-24.7,153.2667,Lepidochelys olivacea,Olive Ridley,1/01/1997,12/01/2021,POINT (153.2667 -24.6999999999999)
2144,-24.3167,151.9667,Lepidochelys olivacea,Olive Ridley,1/01/1997,12/01/2021,POINT (151.9667 -24.3167)
2145,-11.1956,143.0397,Lepidochelys olivacea,Olive Ridley,1/01/1978,12/01/2021,POINT (143.0397 -11.1956)
2146,-23.3,151.7,Lepidochelys olivacea,Olive Ridley,1/01/1998,12/01/2021,POINT (151.7 -23.3)
2147,-20.7731,148.8097,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (148.8097 -20.7730999999999)
2148,-23.2883,150.8333,Lepidochelys olivacea,Olive Ridley,1/01/1998,12/01/2021,POINT (150.8333 -23.2882999999999)
2149,-10.0217,142.12,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (142.12 -10.0217)
2150,-23.45,151.06,Lepidochelys olivacea,Olive Ridley,1/01/1998,12/01/2021,POINT (151.06 -23.4499999999999)
2151,-23.2033,150.8017,Lepidochelys olivacea,Olive Ridley,1/01/1998,12/01/2021,POINT (150.8017 -23.2033)
2152,-10.1633,142.5167,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (142.5167 -10.1632999999999)
2153,-23.1,150.8967,Lepidochelys olivacea,Olive Ridley,1/01/1998,12/01/2021,POINT (150.8967 -23.1)
2154,-20.9876,149.7804,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.7804 -20.9875999999999)
2155,-21.0252,149.9119,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.9119 -21.0251999999999)
2156,-24.25,151.94,Lepidochelys olivacea,Olive Ridley,1/01/1968,12/01/2021,POINT (151.94 -24.2499999999999)
2157,-22.1257,149.5715,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.5715 -22.1256999999999)
2158,-20.9023,148.9945,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (148.9945 -20.9023)
2159,-21.7168,149.6722,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.6722 -21.7168)
2160,-23.3442,150.9357,Lepidochelys olivacea,Olive Ridley,1/01/1978,12/01/2021,POINT (150.9357 -23.3441999999999)
2161,-11.9744,143.2439,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (143.2439 -11.9743999999999)
2162,-9.7667,143.2667,Lepidochelys olivacea,Olive Ridley,1/01/1978,12/01/2021,POINT (143.2667 -9.76669999999996)
2163,-21.1753,149.2636,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.2636 -21.1752999999999)
2164,-14.1053,141.5946,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (141.5946 -14.1052999999999)
2165,-10.685,142.5267,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (142.5267 -10.6849999999999)
2166,-10.0777,142.1115,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (142.1115 -10.0776999999999)
2167,-23.41,151.1833,Lepidochelys olivacea,Olive Ridley,1/01/1998,12/01/2021,POINT (151.1833 -23.41)
2168,-12.2417,143.1983,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (143.1983 -12.2417)
2169,-20.9482,149.7329,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.7329 -20.9481999999999)
2170,-10.8589,142.3631,Lepidochelys olivacea,Olive Ridley,1/01/2005,12/01/2021,POINT (142.3631 -10.8588999999999)
2171,-10.727,142.4128,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (142.4128 -10.727)
2172,-11.0808,142.1463,Lepidochelys olivacea,Olive Ridley,1/01/2005,12/01/2021,POINT (142.1463 -11.0808)
2173,-10.06,142.1783,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (142.1783 -10.0599999999999)
2174,-20.8302,148.8918,Lepidochelys olivacea,Olive Ridley,1/01/1998,12/01/2021,POINT (148.8918 -20.8301999999999)
2175,-11.5833,142.95,Lepidochelys olivacea,Olive Ridley,1/01/1997,12/01/2021,POINT (142.95 -11.5833)
2176,-24.6563,152.2,Lepidochelys olivacea,Olive Ridley,1/01/1972,12/01/2021,POINT (152.2 -24.6562999999999)
2177,-23.975,151.6233,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (151.6233 -23.975)
2178,-10.545,142.19,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.19 -10.545)
2179,-23.8767,151.3867,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (151.3867 -23.8767)
2180,-10.5567,142.3583,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.3583 -10.5567)
2181,-9.1417,143.875,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (143.875 -9.14169999999996)
2182,-21.358,149.6728,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.6728 -21.3579999999999)
2183,-10.2936,142.1001,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1999,12/01/2021,POINT (142.1001 -10.2936)
2184,-21.977,150.1422,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (150.1422 -21.977)
2185,-11.4833,143.0167,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1997,12/01/2021,POINT (143.0167 -11.4832999999999)
2186,-10.8848,142.348,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.348 -10.8847999999999)
2187,-21.2476,149.2094,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.2094 -21.2476)
2188,-24.3167,151.9667,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1997,12/01/2021,POINT (151.9667 -24.3167)
2189,-20.9199,149.0455,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.0455 -20.9198999999999)
2190,-11.0614,142.1439,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.1439 -11.0613999999999)
2191,-20.864,148.9384,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (148.9384 -20.864)
2192,-20.8675,149.5894,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.5894 -20.8674999999999)
2193,-10.7167,142.15,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1997,12/01/2021,POINT (142.15 -10.7166999999999)
2194,-12.25,143.25,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1915,12/01/2021,POINT (143.25 -12.2499999999999)
2195,-10.2117,142.82,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.82 -10.2117)
2196,-21.7218,149.6653,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.6653 -21.7218)
2197,-23.6633,151.2683,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (151.2683 -23.6632999999999)
2198,-12.25,143.2333,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1987,12/01/2021,POINT (143.2333 -12.2499999999999)
2199,-11.3833,143.95,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1997,12/01/2021,POINT (143.95 -11.3833)
2200,-21.4436,149.7083,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.7083 -21.4435999999999)
2201,-10.22,142.0633,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.0633 -10.22)
2202,-20.9162,149.4265,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.4265 -20.9161999999999)
2203,-21.9726,150.1507,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (150.1507 -21.9725999999999)
2204,-23.66,151.2517,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (151.2517 -23.66)
2205,-22.3933,152.605,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (152.605 -22.3933)
2206,-12.2283,141.7272,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2006,12/01/2021,POINT (141.7272 -12.2282999999999)
2207,-21.5986,149.4844,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.4844 -21.5986)
2208,-21.1634,149.2443,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.2443 -21.1634)
2209,-10.7001,142.5129,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.5129 -10.7001)
2210,-21.6698,150.3351,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (150.3351 -21.6698)
2211,-10.776,142.3918,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.3918 -10.776)
2212,-21.8167,152.2333,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (152.2333 -21.8167)
2213,-21.3852,149.3128,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.3128 -21.3851999999999)
2214,-10.7988,142.4006,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.4006 -10.7988)
2215,-9.8167,143.4167,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1977,12/01/2021,POINT (143.4167 -9.81669999999997)
2216,-9.8717,143.3917,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (143.3917 -9.87169999999998)
2217,-23.4033,151.1533,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (151.1533 -23.4032999999999)
2218,-10.7268,142.413,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.413 -10.7268)
2219,-19.192,146.7719,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1999,12/01/2021,POINT (146.7719 -19.192)
2220,-20.9236,149.4298,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.4298 -20.9236)
2221,-10.7067,142.595,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.595 -10.7067)
2222,-10.3467,142.1067,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.1067 -10.3466999999999)
2223,-23.4767,151.0833,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (151.0833 -23.4766999999999)
2224,-10.9017,142.3093,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.3093 -10.9016999999999)
2225,-10.6133,142.5,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.5 -10.6133)
2226,-21.9219,150.1131,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (150.1131 -21.9218999999999)
2227,-21.995,150.1354,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (150.1354 -21.9949999999999)
2228,-9.8383,142.7467,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.7467 -9.83829999999995)
2229,-10.1483,142.82,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.82 -10.1482999999999)
2230,-10.8387,142.3483,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.3483 -10.8387)
2231,-13.65,143.7333,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1976,12/01/2021,POINT (143.7333 -13.65)
2232,-21.9639,150.139,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (150.139 -21.9639)
2233,-10.0617,142.165,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.165 -10.0617)
2234,-11.4885,143.0224,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1976,12/01/2021,POINT (143.0224 -11.4884999999999)
2235,-11.1667,143.0167,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1997,12/01/2021,POINT (143.0167 -11.1666999999999)
2236,-23.17,150.9317,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (150.9317 -23.17)
2237,-21.2602,149.2329,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.2329 -21.2601999999999)
2238,-21.4263,149.3242,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.3242 -21.4263)
2239,-19.1333,146.7833,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1983,12/01/2021,POINT (146.7833 -19.1333)
2240,-11.7917,143.0883,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (143.0883 -11.7916999999999)
2241,-11.3667,143.05,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1997,12/01/2021,POINT (143.05 -11.3667)
2242,-14.0667,144.25,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (144.25 -14.0667)
2243,-20.7652,148.7879,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (148.7879 -20.7651999999999)
2244,-21.9319,149.4656,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.4656 -21.9318999999999)
2245,-20.9403,149.0137,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.0137 -20.9403)
2246,-11.4333,143.03,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (143.03 -11.4333)
2247,-21.5217,150.1465,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (150.1465 -21.5217)
2248,-21.7698,150.324,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (150.324 -21.7698)
2249,-10.7234,142.4253,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.4253 -10.7234)
2250,-23.1533,150.9033,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (150.9033 -23.1532999999999)
2251,-10.6417,143.025,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (143.025 -10.6417)
2252,-12.4205,141.6476,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (141.6476 -12.4204999999999)
2253,-27.4283,153.525,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (153.525 -27.4283)
2254,-20.8302,148.8918,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1959,12/01/2021,POINT (148.8918 -20.8301999999999)
2255,-19.7333,148.3667,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1983,12/01/2021,POINT (148.3667 -19.7332999999999)
2256,-10.7131,142.4415,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.4415 -10.7130999999999)
2257,-21.3525,149.3076,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.3076 -21.3525)
2258,-20.6846,149.1482,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.1482 -20.6845999999999)
2259,-10.5617,142.2,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.2 -10.5617)
2260,-13.65,143.7333,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1987,12/01/2021,POINT (143.7333 -13.65)
2261,-10.6842,142.5324,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.5324 -10.6842)
2262,-20.7985,149.2815,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.2815 -20.7984999999999)
2263,-21.9673,149.6598,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.6598 -21.9673)
2264,-23.3083,150.9233,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (150.9233 -23.3083)
2265,-24.9204,152.4928,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1997,12/01/2021,POINT (152.4928 -24.9204)
2266,-21.7628,150.4289,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (150.4289 -21.7628)
2267,-22.2294,150.2598,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (150.2598 -22.2293999999999)
2268,-21.3219,149.2925,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.2925 -21.3219)
2269,-20.9081,150.032,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (150.032 -20.9080999999999)
2270,-21.65,152.3667,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (152.3667 -21.65)
2271,-23.355,150.9383,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (150.9383 -23.355)
2272,-21.9697,149.4828,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.4828 -21.9696999999999)
